2025_03_02_T18:07:22 -  finished initateHouses in 0.08844900131225586 seconds
2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72552
Household wealth = 57015.51234046136
Household age = 97
Household size = 5
Household houses = House[]
Household percentile = 16
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 10

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72553
Household wealth = 13916.976663455984
Household age = 25
Household size = 5
Household houses = House[]
Household percentile = 37
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72554
Household wealth = 11378.247406927481
Household age = 27
Household size = 5
Household houses = House[]
Household percentile = 9
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72555
Household wealth = 21075.586822532972
Household age = 29
Household size = 5
Household houses = House[]
Household percentile = 53
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72556
Household wealth = 36972.062197641484
Household age = 47
Household size = 6
Household houses = House[]
Household percentile = 81
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72557
Household wealth = 28943.792630341653
Household age = 54
Household size = 6
Household houses = House[]
Household percentile = 73
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 8

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72558
Household wealth = 27552.402166730495
Household age = 40
Household size = 5
Household houses = House[]
Household percentile = 48
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72559
Household wealth = 47318.38745681357
Household age = 74
Household size = 5
Household houses = House[]
Household percentile = 56
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 2

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72560
Household wealth = 58067.42871674297
Household age = 96
Household size = 5
Household houses = House[]
Household percentile = 96
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 20

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72561
Household wealth = 21294.318409801683
Household age = 91
Household size = 5
Household houses = House[]
Household percentile = 74
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72562
Household wealth = 47570.14012196527
Household age = 84
Household size = 5
Household houses = House[]
Household percentile = 13
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 10

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72563
Household wealth = 49145.06678172346
Household age = 84
Household size = 5
Household houses = House[]
Household percentile = 63
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 2

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72564
Household wealth = 25662.96488402985
Household age = 90
Household size = 7
Household houses = House[]
Household percentile = 10
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 1

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72565
Household wealth = 26771.491571848317
Household age = 43
Household size = 5
Household houses = House[]
Household percentile = 76
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72566
Household wealth = 10811.762789305352
Household age = 20
Household size = 5
Household houses = House[]
Household percentile = 38
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72567
Household wealth = 28238.684289842276
Household age = 42
Household size = 5
Household houses = House[]
Household percentile = 55
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 6

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72568
Household wealth = 26776.08601918177
Household age = 41
Household size = 5
Household houses = House[]
Household percentile = 57
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 3

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72569
Household wealth = 28434.396972750605
Household age = 44
Household size = 5
Household houses = House[]
Household percentile = 90
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72570
Household wealth = 28230.90023692428
Household age = 40
Household size = 6
Household houses = House[]
Household percentile = 19
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 3

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72571
Household wealth = 13083.846254476379
Household age = 24
Household size = 5
Household houses = House[]
Household percentile = 74
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72572
Household wealth = 7118.406762143495
Household age = 38
Household size = 8
Household houses = House[]
Household percentile = 60
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72573
Household wealth = 16589.119824820693
Household age = 28
Household size = 7
Household houses = House[]
Household percentile = 36
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72574
Household wealth = 31987.256274054726
Household age = 71
Household size = 5
Household houses = House[]
Household percentile = 2
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 6

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72575
Household wealth = 17584.993966979142
Household age = 37
Household size = 5
Household houses = House[]
Household percentile = 51
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72576
Household wealth = 25966.15862719067
Household age = 49
Household size = 5
Household houses = House[]
Household percentile = 42
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 2

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72577
Household wealth = 37630.214737247676
Household age = 57
Household size = 5
Household houses = House[]
Household percentile = 4
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 72578
Household wealth = 41504.724518870746
Household age = 72
Household size = 5
Household houses = House[]
Household percentile = 33
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
